,ene,err,name,i,dmc_type,Jas,Jas_mol,delta,tau
623,-3.547857956691587,0.06416162547307198,62_Pentane-AcNH2,62,DMCdla5,Jopt,Jopt,-0.6733450434112456,0.05
624,-3.4412987571886333,0.06271920868136432,62_Pentane-AcNH2,62,DMCdla5,Jopt,Jopt,-0.6733450434112456,0.03
625,-3.209333456492459,0.06839727994339577,62_Pentane-AcNH2,62,DMCdla5,Jopt,Jopt,-0.6733450434112456,0.01
626,-3.1274384394855588,0.0666124045830015,62_Pentane-AcNH2,62,DMCdla5,Jopt,Jopt,-0.6733450434112456,0.003
627,-4.7767089717890485,0.07913137422340175,62_Pentane-AcNH2,62,DMCdla5,Jopt,Jdimer,-0.6733450434112456,0.1
628,-3.496897014185379,0.06507879216974567,62_Pentane-AcNH2,62,DMCdla5,Jopt,Jdimer,-0.6733450434112456,0.03
629,-3.293693138890376,0.06954797522369155,62_Pentane-AcNH2,62,DMCdla5,Jopt,Jdimer,-0.6733450434112456,0.01
630,-3.2596616328046366,0.07763585966685713,63_Benzene-AcOH,63,DMCdla5,Jopt,Jopt,-1.292457575298613,0.1
631,-3.2486572603011155,0.06687773676125322,63_Benzene-AcOH,63,DMCdla5,Jopt,Jopt,-1.292457575298613,0.05
632,-3.450600061700243,0.06302001347770343,63_Benzene-AcOH,63,DMCdla5,Jopt,Jopt,-1.292457575298613,0.03
633,-3.5370990228002483,0.07364764462161588,63_Benzene-AcOH,63,DMCdla5,Jopt,Jopt,-1.292457575298613,0.01
634,-3.5208100868039764,0.07641507191458688,63_Benzene-AcOH,63,DMCdla5,Jopt,Jopt,-1.292457575298613,0.003
635,-3.90061036170664,0.0735904817106068,63_Benzene-AcOH,63,DMCdla5,Jopt,Jdimer,-1.292457575298613,0.1
636,-3.785721987900615,0.06389810496959791,63_Benzene-AcOH,63,DMCdla5,Jopt,Jdimer,-1.292457575298613,0.03
637,-3.723713090603269,0.06411140039006515,63_Benzene-AcOH,63,DMCdla5,Jopt,Jdimer,-1.292457575298613,0.01
638,-3.583851309704187,0.0727471722083777,63_Benzene-AcOH,63,DMCdla5,Jopt,Jdimer,-1.292457575298613,0.003
639,-3.1465267182065872,0.063940317942579,64_Peptide-Ethene,64,DMCdla5,Jopt,Jopt,-0.00908291768428171,0.1
640,-2.981282509654193,0.05692400795187413,64_Peptide-Ethene,64,DMCdla5,Jopt,Jopt,-0.00908291768428171,0.05
641,-2.8673395815349068,0.0669364720297924,64_Peptide-Ethene,64,DMCdla5,Jopt,Jopt,-0.00908291768428171,0.03
642,-2.8362704278533784,0.0651613114933697,64_Peptide-Ethene,64,DMCdla5,Jopt,Jopt,-0.00908291768428171,0.01
643,-2.769697765355886,0.06225613500554958,64_Peptide-Ethene,64,DMCdla5,Jopt,Jopt,-0.00908291768428171,0.003
644,-3.7974421128164977,0.06492984638108969,64_Peptide-Ethene,64,DMCdla5,Jopt,Jdimer,-0.00908291768428171,0.1
645,-3.076330874084306,0.06778064802452162,64_Peptide-Ethene,64,DMCdla5,Jopt,Jdimer,-0.00908291768428171,0.03
646,-2.853257535411103,0.06974232780363629,64_Peptide-Ethene,64,DMCdla5,Jopt,Jdimer,-0.00908291768428171,0.01
647,-2.902961084872004,0.06257969471995374,64_Peptide-Ethene,64,DMCdla5,Jopt,Jdimer,-0.00908291768428171,0.003
648,-4.2386759309620174,0.060315202134363685,65_Pyridine-Ethyne,65,DMCdla5,Jopt,Jopt,0.022383408511814196,0.1
649,-4.227033098738502,0.05696041949837887,65_Pyridine-Ethyne,65,DMCdla5,Jopt,Jopt,0.022383408511814196,0.05
650,-4.291965695924773,0.04669478537986533,65_Pyridine-Ethyne,65,DMCdla5,Jopt,Jopt,0.022383408511814196,0.03
651,-4.2699266481422455,0.06169444584249093,65_Pyridine-Ethyne,65,DMCdla5,Jopt,Jopt,0.022383408511814196,0.01
652,-4.0761414188718845,0.06057435424717211,65_Pyridine-Ethyne,65,DMCdla5,Jopt,Jdimer,0.022383408511814196,0.1
653,-4.286541284262967,0.04894539647605004,65_Pyridine-Ethyne,65,DMCdla5,Jopt,Jdimer,0.022383408511814196,0.03
654,-4.297048438952515,0.061035925081165614,65_Pyridine-Ethyne,65,DMCdla5,Jopt,Jdimer,0.022383408511814196,0.01
655,-3.8211449168120453,0.06486588253006564,66_MeNH2-Pyridine,66,DMCdla5,Jopt,Jopt,0.0012866949109593406,0.1
656,-3.7778178297121485,0.060745382962638914,66_MeNH2-Pyridine,66,DMCdla5,Jopt,Jopt,0.0012866949109593406,0.05
657,-3.9765137532122026,0.04829070901055519,66_MeNH2-Pyridine,66,DMCdla5,Jopt,Jopt,0.0012866949109593406,0.03
658,-3.995998202208284,0.0648436859551519,66_MeNH2-Pyridine,66,DMCdla5,Jopt,Jopt,0.0012866949109593406,0.01
659,-3.625579687908612,0.06350223856754299,66_MeNH2-Pyridine,66,DMCdla5,Jopt,Jdimer,0.0012866949109593406,0.1
660,-3.9386314155126456,0.04956260978873781,66_MeNH2-Pyridine,66,DMCdla5,Jopt,Jdimer,0.0012866949109593406,0.03
661,-3.9060208619084733,0.06476524837462579,66_MeNH2-Pyridine,66,DMCdla5,Jopt,Jdimer,0.0012866949109593406,0.01
