,mol1,mol2,dmc_type,dmc_Jas,ene,err,units,TotTimeSim[au],Pop,Pop-err,Var[au],tau_eff[au],corr-time[au],machine,N_MPI,cost,target_weight,ID,tau[au],name,ref1,delta1,ref2,delta2,mol_Jas,ene1,err1,ene2,err2,Eb,Eberr,tau
794,Benzene,Water,DMCdla5,Jopt,-34426.5809284419,0.0452415014079579,kcal/mol,1005.0,64002.39347738693,0.506134021071744,0.7978484990361963,0.0099467781024926,0.3273102366592983,linuxpc-intel-slurm-parallel.peta4,160.0,0.9602177759999996,64000.0,54,0.01,54_Benzene-Water_OH-pi,24_1,0.000253071979386732,01_2,0.04407047694257926,Jopt,-23624.0672625435,0.0389032085799407,-10799.3647183752,0.0170527330896363,-3.193271072123025,0.06205681907161376,0.01
795,Benzene,Water,DMCdla5,Jopt,-34426.9163423696,0.0477945331102769,kcal/mol,1021.5,63985.81510591223,0.276133289781142,0.8330698455084471,0.002996936620947,0.3243199630867696,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.7270092269230771,64000.0,54,0.003,54_Benzene-Water_OH-pi,24_1,0.000253071979386732,01_2,0.04407047694257926,Jopt,-23624.3328258899,0.040579988915431,-10799.4010923498,0.0153341871216281,-3.2267476788238127,0.06454603156110345,0.003
796,Benzene,MeOH,DMCdla5,Jopt,-38753.2583964206,0.0458046241168935,kcal/mol,1650.0,63711.86077570436,2.34009912046834,0.9122564533616766,0.2151140731815556,0.6704689598899094,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.85011932,64000.0,55,0.3,55_Benzene-MeOH_OH-pi,24_1,0.003973286249674857,55_2,0.0,Jopt,-23630.9109449211,0.0343774886866653,-15117.3247880128,0.0326318065367606,-5.026636772949132,0.0659144150906634,0.3
797,Benzene,MeOH,DMCdla5,Jopt,-38748.2634151836,0.0547717696207874,kcal/mol,1275.0,63761.23833992095,2.1942386207924733,0.9225815122221508,0.1900694318715954,0.5831756757251478,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8614944,64000.0,55,0.25,55_Benzene-MeOH_OH-pi,24_1,0.003973286249674857,55_2,0.0,Jopt,-23629.1630108364,0.0349818508181943,-15114.4786668391,0.0293013905743935,-4.625710794351107,0.0712898879480966,0.25
798,Benzene,MeOH,DMCdla5,Jopt,-38743.4046095032,0.0499638851338089,kcal/mol,1100.0,63828.854678899086,2.1933559054099727,0.9002729457692217,0.1612718238935477,0.5424803121168622,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8483862999999999,64000.0,55,0.2,55_Benzene-MeOH_OH-pi,24_1,0.003973286249674857,55_2,0.0,Jopt,-23627.4187775428,0.0377196402387378,-15111.6290983019,0.0288506144860784,-4.360706944751655,0.0689312631077407,0.2
799,Benzene,MeOH,DMCdla5,Jopt,-38739.6579312432,0.0498597065062783,kcal/mol,1136.0,63852.13400596845,1.94769702338748,0.8965167666008028,0.1352478379568927,0.4523000250839599,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.086151571428571,64000.0,55,0.16,55_Benzene-MeOH_OH-pi,24_1,0.003973286249674857,55_2,0.0,Jopt,-23626.0628864423,0.0361726800723796,-15109.3782156265,0.0272523297348984,-4.220802460647974,0.06735831494693559,0.16
800,Benzene,MeOH,DMCdla5,Jopt,-38737.064013606,0.0434475085873863,kcal/mol,1313.0,63885.82041304999,1.6484322484714615,0.9228646282856552,0.113827922748294,0.4312165563543913,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.85534214,64000.0,55,0.13,55_Benzene-MeOH_OH-pi,24_1,0.003973286249674857,55_2,0.0,Jopt,-23625.2174593536,0.0362608983305241,-15107.8015098019,0.0275625947762524,-4.049017736751921,0.06294628965227027,0.13
801,Benzene,MeOH,DMCdla5,Jopt,-38734.6843557086,0.0481898350804967,kcal/mol,1050.0,63927.54211538462,1.594570487738008,0.928923814207346,0.0906628227932396,0.4274050522591123,linuxpc-intel-slurm-parallel.peta4,160.0,1.1476560800000002,64000.0,55,0.1,55_Benzene-MeOH_OH-pi,24_1,0.003973286249674857,55_2,0.0,Jopt,-23624.4548716154,0.0408572713312762,-15106.3503007228,0.0275101841805505,-3.8831566566550464,0.06890854126572994,0.1
802,Benzene,MeOH,DMCdla5,Jopt,-38733.3499100229,0.0435616305712483,kcal/mol,1208.0,63947.43232053422,1.3517226183982347,0.927312989339538,0.0742011480931724,0.3953076391284874,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8571355666666666,64000.0,55,0.08,55_Benzene-MeOH_OH-pi,24_1,0.003973286249674857,55_2,0.0,Jopt,-23624.0441593988,0.0320488221566614,-15105.4173960072,0.0250301503375603,-3.892327903151454,0.05959237439115927,0.08
803,Benzene,MeOH,DMCdla5,Jopt,-38732.2907118221,0.0439177111078737,kcal/mol,1230.0,63956.093099886886,1.2083828220081312,0.9229052039216686,0.0568978711515332,0.3811488396764881,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.93925602,64000.0,55,0.06,55_Benzene-MeOH_OH-pi,24_1,0.003973286249674857,55_2,0.0,Jopt,-23623.7793778681,0.0237611926866763,-15104.6073820862,0.0237594284172567,-3.9079251540460973,0.05529801140694625,0.06
804,Benzene,MeOH,DMCdla5,Jopt,-38731.8819429063,0.040916289818163,kcal/mol,1275.0,63961.94434782609,1.0933545925926382,0.9136154558147436,0.0479255244614129,0.3766331767748012,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.867041628,64000.0,55,0.05,55_Benzene-MeOH_OH-pi,24_1,0.003973286249674857,55_2,0.0,Jopt,-23623.6822638336,0.0323176493449127,-15104.2390591655,0.0228671116748147,-3.9645931934483087,0.05693397955538583,0.05
805,Benzene,MeOH,DMCdla5,Jopt,-38731.5988027661,0.0481691040758995,kcal/mol,1220.0,63972.1107768595,0.9438416813439802,0.9106389733626572,0.0387396392764524,0.3773947286372816,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.4760880833333333,64000.0,55,0.04,55_Benzene-MeOH_OH-pi,24_1,0.003973286249674857,55_2,0.0,Jopt,-23623.6904511718,0.0310198449709149,-15103.954103861,0.0222738325664351,-3.9582210195512744,0.06147045621021546,0.04
806,Benzene,MeOH,DMCdla5,Jopt,-38731.4833933833,0.0392908778579149,kcal/mol,1215.0,63973.18523129015,0.8304128976909321,0.9135971197128,0.0293426443061736,0.3381977125029529,linuxpc-intel-slurm-parallel.peta4,160.0,1.1366622775,64000.0,55,0.03,55_Benzene-MeOH_OH-pi,24_1,0.003973286249674857,55_2,0.0,Jopt,-23623.7295358857,0.018114881653687,-15103.7383571603,0.022052214208195,-4.019473623548038,0.04856152974996556,0.03
807,Benzene,MeOH,DMCdla5,Jopt,-38731.489391211,0.0490600719265625,kcal/mol,1010.0,63982.70184,0.7549152773350176,0.9472247156408642,0.019740928773974,0.3728794371212,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.4753018059999999,64000.0,55,0.02,55_Benzene-MeOH_OH-pi,24_1,0.003973286249674857,55_2,0.0,Jopt,-23623.8699472108,0.0383645819739744,-15103.6301648327,0.0267351190822,-3.993252453748937,0.06777535245070071,0.02
808,Benzene,MeOH,DMCdla5,Jopt,-38731.6815499597,0.0473091842376767,kcal/mol,1005.0,63981.273085427136,0.5506647268071297,0.939035230230194,0.0099486953206019,0.3442376615588723,linuxpc-intel-slurm-parallel.peta4,160.0,1.1380445870000002,64000.0,55,0.01,55_Benzene-MeOH_OH-pi,24_1,0.003973286249674857,55_2,0.0,Jopt,-23624.0672625435,0.0389032085799407,-15103.6334147337,0.0247887058531794,-3.9848459687491413,0.06607645941577273,0.01
809,Benzene,MeOH,DMCdla5,Jopt,-38732.0563337083,0.0474319388189,kcal/mol,1021.5,63994.99542065333,0.3033495849940824,0.9410242126770972,0.0029970561060338,0.3540557825168887,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8531111119402986,64000.0,55,0.003,55_Benzene-MeOH_OH-pi,24_1,0.003973286249674857,55_2,0.0,Jopt,-23624.3328258899,0.040579988915431,-15103.783094644,0.0241259955292621,-3.9443864606510033,0.06692225325535857,0.003
810,Benzene,MeNH2,DMCdla5,Jopt,-35310.4242349039,0.0445929982255639,kcal/mol,1650.0,63818.81156238566,2.1746375184640216,0.7576768180041158,0.2199596292926094,0.6921725574795418,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.88456736,64000.0,56,0.3,56_Benzene-MeNH2_NH-pi,24_1,-0.0005966298340354115,56_2,0.0,Jopt,-23630.9109449211,0.0343774886866653,-11676.3734497103,0.0243846348458642,-3.139243642664951,0.06135925061238184,0.3
811,Benzene,MeNH2,DMCdla5,Jopt,-35307.3008434684,0.0486607610855272,kcal/mol,1275.0,63854.2081027668,2.257599865707346,0.7641932377334822,0.1938196877438657,0.5927286125066279,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8800466399999999,64000.0,56,0.25,56_Benzene-MeNH2_NH-pi,24_1,-0.0005966298340354115,56_2,0.0,Jopt,-23629.1630108364,0.0349818508181943,-11675.1305489576,0.0236050261377117,-3.006687044566206,0.06441115443035633,0.25
812,Benzene,MeNH2,DMCdla5,Jopt,-35304.3189959839,0.0443601244078588,kcal/mol,1100.0,63902.0280733945,2.1029638132268818,0.7672607820455601,0.1639535289347262,0.5589017290318927,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.88461864,64000.0,56,0.2,56_Benzene-MeNH2_NH-pi,24_1,-0.0005966298340354115,56_2,0.0,Jopt,-23627.4187775428,0.0377196402387378,-11673.9567357852,0.02743363061255,-2.9428860260668444,0.06436766257839692,0.2
813,Benzene,MeNH2,DMCdla5,Jopt,-35302.0156438452,0.0460233067992353,kcal/mol,1136.0,63939.7641040216,1.9039193919903976,0.7628221033650338,0.1371178127257709,0.5292815745250028,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8828588999999999,64000.0,56,0.16,56_Benzene-MeNH2_NH-pi,24_1,-0.0005966298340354115,56_2,0.0,Jopt,-23626.0628864423,0.0361726800723796,-11672.9764197546,0.0236805616443388,-2.9757410184683977,0.06314567722454639,0.16
814,Benzene,MeNH2,DMCdla5,Jopt,-35300.4093675116,0.0399836599557814,kcal/mol,1313.0,63941.20003990821,1.592928905694886,0.7381649145761555,0.1151406427480824,0.4435555434012615,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.8670101999999995,64000.0,56,0.13,56_Benzene-MeNH2_NH-pi,24_1,-0.0005966298340354115,56_2,0.0,Jopt,-23625.2174593536,0.0362608983305241,-11672.3760914793,0.0222959816710154,-2.815220048867559,0.05840082713344407,0.13
815,Benzene,MeNH2,DMCdla5,Jopt,-35299.1757620126,0.0477011920816885,kcal/mol,1050.0,63967.044038461536,1.4772448356642147,0.7864060678317597,0.091484327533785,0.4233488364923926,linuxpc-intel-slurm-parallel.peta4,160.0,1.18616622,64000.0,56,0.1,56_Benzene-MeNH2_NH-pi,24_1,-0.0005966298340354115,56_2,0.0,Jopt,-23624.4548716154,0.0408572713312762,-11671.8091087775,0.0247254438226082,-2.9111849898690707,0.06749865123746267,0.1
816,Benzene,MeNH2,DMCdla5,Jopt,-35298.3483410748,0.0484619776215289,kcal/mol,1208.0,63974.24834724541,1.326427708439416,0.7630881372997439,0.0747424457320113,0.4217462840052519,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8855444666666666,64000.0,56,0.08,56_Benzene-MeNH2_NH-pi,24_1,-0.0005966298340354115,56_2,0.0,Jopt,-23624.0441593988,0.0320488221566614,-11671.5249372129,0.0215321130951597,-2.778647833267314,0.06196226408840809,0.08
817,Benzene,MeNH2,DMCdla5,Jopt,-35297.9636926762,0.0399547141973352,kcal/mol,1230.0,63991.050804111546,1.1289740109661024,0.7510352952784817,0.0572077182541565,0.4146965753673872,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.958650325,64000.0,56,0.06,56_Benzene-MeNH2_NH-pi,24_1,-0.0005966298340354115,56_2,0.0,Jopt,-23623.7793778681,0.0237611926866763,-11671.250709804,0.0221616177986564,-2.9330083742679562,0.05149864821466503,0.06
818,Benzene,MeNH2,DMCdla5,Jopt,-35297.8292307847,0.0412398822349343,kcal/mol,1275.0,63975.38490118577,1.0311488544301288,0.78989376810148,0.0481413188980462,0.4120654772685347,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.886681184,64000.0,56,0.05,56_Benzene-MeNH2_NH-pi,24_1,-0.0005966298340354115,56_2,0.0,Jopt,-23623.6822638336,0.0323176493449127,-11671.2392389757,0.0228153543862701,-2.9071313455642667,0.057146292458068355,0.05
819,Benzene,MeNH2,DMCdla5,Jopt,-35297.8668796134,0.0390103457516843,kcal/mol,1220.0,63988.96694214876,0.942075957188398,0.7760703902399055,0.0388767380136335,0.399743782966536,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.4939230300000001,64000.0,56,0.04,56_Benzene-MeNH2_NH-pi,24_1,-0.0005966298340354115,56_2,0.0,Jopt,-23623.6904511718,0.0310198449709149,-11671.1736055295,0.0192453823430625,-3.0022262822676566,0.05342679664004019,0.04
820,Benzene,MeNH2,DMCdla5,Jopt,-35297.8109311296,0.0419357943291092,kcal/mol,1215.0,63984.46056366081,0.8047012893199554,0.7969268082007821,0.0294179871216986,0.41020663345092,linuxpc-intel-slurm-parallel.peta4,160.0,1.1872881000000002,64000.0,56,0.03,56_Benzene-MeNH2_NH-pi,24_1,-0.0005966298340354115,56_2,0.0,Jopt,-23623.7295358857,0.018114881653687,-11671.1312241955,0.0219643162782167,-2.949574418564225,0.050687187463006544,0.03
821,Benzene,MeNH2,DMCdla5,Jopt,-35298.0803859361,0.0478524848390303,kcal/mol,1010.0,64003.61678,0.7445200573866017,0.7958306533581136,0.0197725882369313,0.4120465265065786,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.4932615699999999,64000.0,56,0.02,56_Benzene-MeNH2_NH-pi,24_1,-0.0005966298340354115,56_2,0.0,Jopt,-23623.8699472108,0.0383645819739744,-11671.2485436112,0.0195192800807177,-2.961298484264262,0.06436383883965383,0.02
822,Benzene,MeNH2,DMCdla5,Jopt,-35298.4124095939,0.0457548152535474,kcal/mol,1135.0,63996.34001777778,0.5001884981849788,0.8161879981220315,0.0099554713231375,0.401524828302675,linuxpc-intel-slurm-parallel.peta4,640.0,0.3806404479999999,64000.0,56,0.01,56_Benzene-MeNH2_NH-pi,24_1,-0.0005966298340354115,56_2,0.0,Jopt,-23624.0672625435,0.0389032085799407,-11671.2629370768,0.0231351122701991,-3.081613343762001,0.0643598957150751,0.01
823,Benzene,MeNH2,DMCdla5,Jopt,-35298.8013659542,0.0448830512231416,kcal/mol,1201.5,64008.88610304004,0.2675315443625762,0.7975438461140371,0.002997476610225,0.4147370647387605,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8991794745454541,64000.0,56,0.003,56_Benzene-MeNH2_NH-pi,24_1,-0.0005966298340354115,56_2,0.0,Jopt,-23624.3328258899,0.040579988915431,-11671.4407693167,0.0195734924509287,-3.027174117765753,0.06359516800985919,0.003
824,Benzene,Peptide,DMCdla5,Jopt,-53261.7778503885,0.0583802222598294,kcal/mol,1650.0,63683.1372118551,2.529096135262682,1.318986810555189,0.214115103677112,0.6393441669982469,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.40481884,64000.0,57,0.3,57_Benzene-Peptide_NH-pi,24_1,0.0027571854589041322,57_2,0.0,Jopt,-23630.9109449211,0.0343774886866653,-29623.6295250469,0.0421357519218765,-7.240137605956988,0.07978398128403219,0.3
825,Benzene,Peptide,DMCdla5,Jopt,-53255.1626796768,0.0580781533547626,kcal/mol,1275.0,63728.83537549407,2.380168447479665,1.2672856928418266,0.1893425226134823,0.5548958858923976,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.40610952,64000.0,57,0.25,57_Benzene-Peptide_NH-pi,24_1,0.0027571854589041322,57_2,0.0,Jopt,-23629.1630108364,0.0349818508181943,-29619.3668616453,0.0455146779802947,-6.635564380561846,0.08166019651835064,0.25
826,Benzene,Peptide,DMCdla5,Jopt,-53248.8086523483,0.0609086825604507,kcal/mol,1100.0,63810.37137614679,2.488939039761908,1.2210979438733054,0.160792163413873,0.4823828659434266,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4068628399999998,64000.0,57,0.2,57_Benzene-Peptide_NH-pi,24_1,0.0027571854589041322,57_2,0.0,Jopt,-23627.4187775428,0.0377196402387378,-29615.1696741565,0.0421738475756686,-6.222957834459521,0.08313406215460234,0.2
827,Benzene,Peptide,DMCdla5,Jopt,-53243.8939895343,0.0572308567217333,kcal/mol,1136.0,63854.74349865,2.074239108301599,1.2389363403187543,0.1349351396693568,0.4500924573561405,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4090389,64000.0,57,0.16,57_Benzene-Peptide_NH-pi,24_1,0.0027571854589041322,57_2,0.0,Jopt,-23626.0628864423,0.0361726800723796,-29611.8629948592,0.0406904862356165,-5.970865418257745,0.07899081854755773,0.16
828,Benzene,Peptide,DMCdla5,Jopt,-53240.4769512425,0.0513755580381485,kcal/mol,1313.0,63887.80624563504,1.8547406792135217,1.236302020317113,0.1136213508308584,0.4449797322752299,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4196887100000002,64000.0,57,0.13,57_Benzene-Peptide_NH-pi,24_1,0.0027571854589041322,57_2,0.0,Jopt,-23625.2174593536,0.0362608983305241,-29609.5750455257,0.0344474648130447,-5.687203548655816,0.07170026878271603,0.13
829,Benzene,Peptide,DMCdla5,Jopt,-53237.2060691492,0.0561483571264933,kcal/mol,1050.0,63932.55432692308,1.794353307673341,1.2412396568295925,0.0905415922933567,0.4014773402199661,linuxpc-intel-slurm-parallel.peta4,160.0,1.96697369,64000.0,57,0.1,57_Benzene-Peptide_NH-pi,24_1,0.0027571854589041322,57_2,0.0,Jopt,-23624.4548716154,0.0408572713312762,-29607.3522893119,0.0390819721118536,-5.4016654073602695,0.07968284114408483,0.1
830,Benzene,Peptide,DMCdla5,Jopt,-53235.3866218287,0.0513139123456235,kcal/mol,1208.0,63944.127679465775,1.5077129568300534,1.2898400866812,0.0741255274024212,0.403505919966044,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4070331666666664,64000.0,57,0.08,57_Benzene-Peptide_NH-pi,24_1,0.0027571854589041322,57_2,0.0,Jopt,-23624.0441593988,0.0320488221566614,-29605.9821249959,0.0332377717207282,-5.363094619460753,0.06902893647451684,0.08
831,Benzene,Peptide,DMCdla5,Jopt,-53233.881386038,0.0548761635832044,kcal/mol,1230.0,63968.17754389416,1.3747521295022385,1.280368113828777,0.0568567322861115,0.3992308330009314,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,1.5269812900000002,64000.0,57,0.06,57_Benzene-Peptide_NH-pi,24_1,0.0027571854589041322,57_2,0.0,Jopt,-23623.7793778681,0.0237611926866763,-29604.9251286335,0.0358855144283963,-5.179636721863062,0.06974064634984829,0.06
832,Benzene,Peptide,DMCdla5,Jopt,-53233.3893488101,0.045891062493169,kcal/mol,1275.0,63953.61683794466,1.1503021864538754,1.2974674286764027,0.0478981612254427,0.3777831223236134,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4107601079999996,64000.0,57,0.05,57_Benzene-Peptide_NH-pi,24_1,0.0027571854589041322,57_2,0.0,Jopt,-23623.6822638336,0.0323176493449127,-29604.5140402154,0.0340257639217541,-5.1958019465600955,0.06563667181074632,0.05
833,Benzene,Peptide,DMCdla5,Jopt,-53232.9026266922,0.0525377067008459,kcal/mol,1220.0,63967.34489256198,1.096006326550617,1.2996550175946384,0.0387230425030957,0.3848879138368858,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.7863821833333335,64000.0,57,0.04,57_Benzene-Peptide_NH-pi,24_1,0.0027571854589041322,57_2,0.0,Jopt,-23623.6904511718,0.0310198449709149,-29604.2223468898,0.0347118226847878,-4.992585816060455,0.07019509983968861,0.04
834,Benzene,Peptide,DMCdla5,Jopt,-53232.8782353171,0.0529659246533596,kcal/mol,1215.0,63979.27373898322,0.9344466012657124,1.290878205750408,0.0293339984720323,0.3848396178540901,linuxpc-intel-slurm-parallel.peta4,160.0,1.9596755175,64000.0,57,0.03,57_Benzene-Peptide_NH-pi,24_1,0.0027571854589041322,57_2,0.0,Jopt,-23623.7295358857,0.018114881653687,-29603.9796084546,0.0349010168714036,-5.171848162255628,0.06596680294186198,0.03
835,Benzene,Peptide,DMCdla5,Jopt,-53232.8003671862,0.0556083762131186,kcal/mol,1010.0,63972.19948,0.8784819481157571,1.3140491272152297,0.0197375806363133,0.3864964081149939,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.780614078,64000.0,57,0.02,57_Benzene-Peptide_NH-pi,24_1,0.0027571854589041322,57_2,0.0,Jopt,-23623.8699472108,0.0383645819739744,-29603.8467463466,0.0413083125832685,-5.086430814262712,0.07918654774375856,0.02
836,Benzene,Peptide,DMCdla5,Jopt,-53233.242263507,0.0523346380721515,kcal/mol,1005.0,63996.03649246231,0.6098971009698874,1.3119982598287836,0.0099480467072589,0.3677617354773986,linuxpc-intel-slurm-parallel.peta4,160.0,1.9565631476190477,64000.0,57,0.01,57_Benzene-Peptide_NH-pi,24_1,0.0027571854589041322,57_2,0.0,Jopt,-23624.0672625435,0.0389032085799407,-29604.0350996817,0.0334655140887038,-5.142658467262663,0.07329607501891691,0.01
837,Benzene,Peptide,DMCdla5,Jopt,-53233.6241933349,0.0532566091187464,kcal/mol,1201.5,64003.64005227033,0.3108856724188836,1.341864739675203,0.0029970209919702,0.3658536809602349,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.404015979591837,64000.0,57,0.003,57_Benzene-Peptide_NH-pi,24_1,0.0027571854589041322,57_2,0.0,Jopt,-23624.3328258899,0.040579988915431,-29604.2527726768,0.0393569225771656,-5.041351953663252,0.07766575352076649,0.003
838,Pyridine,Pyridine,DMCdla5,Jopt,-51834.0169169619,0.0518056497904708,kcal/mol,1650.0,63748.48993779729,2.4983534541302674,1.1966406470220998,0.2161776907523321,0.6306463525631025,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.3991413,64000.0,58,0.3,58_Pyridine-Pyridine_CH-N,25_1,0.017635909083765,25_1,0.017643250845139846,Jopt,-25914.7183404437,0.034485957598045,,,-4.61551523442904,0.08626094386238502,0.3
839,Pyridine,Pyridine,DMCdla5,Jopt,-51829.4358105864,0.0532634804863653,kcal/mol,1275.0,63791.31561264822,2.3746312355316173,1.1890617537284274,0.1909941592205113,0.5483604588350763,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.41372624,64000.0,58,0.25,58_Pyridine-Pyridine_CH-N,25_1,0.017635909083765,25_1,0.017643250845139846,Jopt,-25912.4554544357,0.0349026675678357,,,-4.560180874927028,0.08780537094577312,0.25
840,Pyridine,Pyridine,DMCdla5,Jopt,-51824.9117589423,0.0540600651328881,kcal/mol,1100.0,63864.25027522936,2.3792691514560285,1.1540012648319593,0.1620112968804269,0.5540694559701099,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.39809982,64000.0,58,0.2,58_Pyridine-Pyridine_CH-N,25_1,0.017635909083765,25_1,0.017643250845139846,Jopt,-25910.140679736,0.0405786718611577,,,-4.665678630226466,0.09751412760330756,0.2
841,Pyridine,Pyridine,DMCdla5,Jopt,-51821.420902788,0.0514131850092442,kcal/mol,1136.0,63891.70285633082,2.10624512280936,1.1793426642352387,0.1358130002604563,0.4777327859702598,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.3964191857142858,64000.0,58,0.16,58_Pyridine-Pyridine_CH-N,25_1,0.017635909083765,25_1,0.017643250845139846,Jopt,-25908.4689243008,0.0333969585512262,,,-4.518333346328291,0.08428963729121187,0.16
842,Pyridine,Pyridine,DMCdla5,Jopt,-51818.964366831,0.0499068656080836,kcal/mol,1313.0,63908.84316073032,1.8112489921138015,1.159083656140756,0.1142513829758278,0.4519131421773762,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.40284453,64000.0,58,0.13,58_Pyridine-Pyridine_CH-N,25_1,0.017635909083765,25_1,0.017643250845139846,Jopt,-25907.2764335813,0.0320563040708695,,,-4.446778828329116,0.08124728769355624,0.13
843,Pyridine,Pyridine,DMCdla5,Jopt,-51816.7804436079,0.0465249499701156,kcal/mol,1050.0,63947.76086538462,1.705650900034858,1.1382509506494818,0.0909461130932581,0.3989562959245081,linuxpc-intel-slurm-parallel.peta4,160.0,1.95392378,64000.0,58,0.1,58_Pyridine-Pyridine_CH-N,25_1,0.017635909083765,25_1,0.017643250845139846,Jopt,-25906.2060947223,0.0384654694427384,,,-4.403533323231386,0.08990517408649362,0.1
844,Pyridine,Pyridine,DMCdla5,Jopt,-51815.5551881131,0.0580519789589709,kcal/mol,1208.0,63949.72794657763,1.5121888452672532,1.1850610905644483,0.0743970701616311,0.4618049791413194,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4032832933333337,64000.0,58,0.08,58_Pyridine-Pyridine_CH-N,25_1,0.017635909083765,25_1,0.017643250845139846,Jopt,-25905.6527287342,0.0396395860315283,,,-4.285009804632864,0.09826097589611317,0.08
845,Pyridine,Pyridine,DMCdla5,Jopt,-51814.674126327,0.051461416156271,kcal/mol,1230.0,63961.85821079034,1.2647569345057577,1.1766891926120688,0.0570153259419869,0.4127779111271291,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,1.54254171,64000.0,58,0.06,58_Pyridine-Pyridine_CH-N,25_1,0.017635909083765,25_1,0.017643250845139846,Jopt,-25905.1288356434,0.0339510964979006,,,-4.451734200127248,0.08519967820624644,0.06
846,Pyridine,Pyridine,DMCdla5,Jopt,-51814.4286113425,0.0471499058305122,kcal/mol,1275.0,63967.52675889328,1.1639938090776585,1.1512178543549356,0.0480095285205654,0.3568344697812858,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.3944585800000004,64000.0,58,0.05,58_Pyridine-Pyridine_CH-N,25_1,0.017635909083765,25_1,0.017643250845139846,Jopt,-25905.0402500905,0.0344437763821499,,,-4.383390321425395,0.08347819203648553,0.05
847,Pyridine,Pyridine,DMCdla5,Jopt,-51814.2474643173,0.0511878919292809,kcal/mol,1220.0,63981.537553719005,1.0676475140228898,1.2204350942940243,0.038794627416113,0.3995422545308781,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.7806133133333332,64000.0,58,0.04,58_Pyridine-Pyridine_CH-N,25_1,0.017635909083765,25_1,0.017643250845139846,Jopt,-25904.9655232209,0.036424385980729,,,-4.351697035424877,0.0890345093570816,0.04
848,Pyridine,Pyridine,DMCdla5,Jopt,-51814.1828021921,0.0489371618334543,kcal/mol,1215.0,63978.01780112533,0.8941864698711998,1.1924660045165614,0.0293738245520454,0.3582316013001528,linuxpc-intel-slurm-parallel.peta4,160.0,1.9432790275,64000.0,58,0.03,58_Pyridine-Pyridine_CH-N,25_1,0.017635909083765,25_1,0.017643250845139846,Jopt,-25904.9525655156,0.0181504623205936,,,-4.312950320832897,0.06093113274934948,0.03
849,Pyridine,Pyridine,DMCdla5,Jopt,-51814.5945541106,0.0633233678963284,kcal/mol,1010.0,63981.23882,0.864790678579799,1.2291272238270416,0.019754506856723,0.4818561579346778,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.771774582,64000.0,58,0.02,58_Pyridine-Pyridine_CH-N,25_1,0.017635909083765,25_1,0.017643250845139846,Jopt,-25904.9861328161,0.0444780030025565,,,-4.657567638329056,0.10919258182731763,0.02
