,mol,mol_id,dmc_type,dmc_Jas,tau,ene,err,units,TotTimeSim[au],Pop,Pop-err,Var[au],tau_eff[au],corr-time[au],machine,N_MPI,cost,target_weight,tau[au]
283,Peptide,46_1,DMCdla5,Jopt,0.10,-29607.4908388259,0.0401119266474571,kcal/mol,1050.0,63906.23711538462,1.4064790325635366,0.6862716939510878,0.0894784055071077,0.36263044221831187,linuxpc-intel-slurm-parallel.peta4,160.0,0.6897877899999999,64000.0,0.1
284,Peptide,46_1,DMCdla5,Jopt,0.03,-29604.0503209758,0.0331820509917015,kcal/mol,1215.0,63981.538166608574,0.766825368451939,0.71922027979836,0.029237150669778552,0.29099386163497376,linuxpc-intel-slurm-parallel.peta4,160.0,0.6849247424999999,64000.0,0.03
285,Peptide,46_1,DMCdla5,Jopt,0.01,-29603.9760904645,0.0420128204055212,kcal/mol,1005.0,63989.736432160804,0.4969592941247644,0.7240280489003578,0.009939407052750756,0.30992963172108867,linuxpc-intel-slurm-parallel.peta4,160.0,0.6866000529999997,64000.0,0.01
286,Peptide,57_2,DMCdla5,Jopt,0.10,-29607.3522893119,0.0390819721118536,kcal/mol,1050.0,63920.76730769231,1.4611670295331205,0.7046697992067545,0.08947892006078219,0.37903518885736065,linuxpc-intel-slurm-parallel.peta4-knl,320.0,2.4665665199999998,64000.0,0.1
287,Peptide,57_2,DMCdla5,Jopt,0.16,-29611.8629948592,0.0406904862356165,kcal/mol,1136.0,63843.92638908626,1.7258049341871866,0.7057349165556356,0.13248907416692718,0.4991970527575976,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.0076835,64000.0,0.16
288,Peptide,57_2,DMCdla5,Jopt,0.05,-29604.5140402154,0.0340257639217541,kcal/mol,1275.0,63971.35731225296,0.9756158605714976,0.7187280803292923,0.04762031093827674,0.35204522910064495,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.008928924,64000.0,0.05
289,Peptide,57_2,DMCdla5,Jopt,0.02,-29603.8467463466,0.0413083125832685,kcal/mol,1010.0,63979.00688,0.6819693006989759,0.737604576160632,0.019697003704401146,0.3180757586346099,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.544413964,64000.0,0.02
290,Peptide,57_2,DMCdla5,Jopt,0.03,-29603.9796084546,0.0349010168714036,kcal/mol,1215.0,63984.003186774884,0.7548088929143222,0.7176913785580928,0.029237108101786865,0.29117421021666257,linuxpc-intel-slurm-parallel.peta4-knl,320.0,2.4541706549999995,64000.0,0.03
291,Peptide,57_2,DMCdla5,Jopt,0.04,-29604.2223468898,0.0347118226847878,kcal/mol,1220.0,63968.39319008264,0.8639303204953211,0.718184629825932,0.03854659909777612,0.32597833485106914,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.5483088633333334,64000.0,0.04
292,Peptide,57_2,DMCdla5,Jopt,0.003,-29604.2527726768,0.0393569225771656,kcal/mol,1201.5,64002.363533132244,0.24507183683070866,0.7311473855679191,0.002996485712380725,0.27926988809169906,linuxpc-intel-slurm-parallel.peta4-icelake,228.0,0.3419091892307692,64000.0,0.003
293,Peptide,57_2,DMCdla5,Jopt,0.13,-29609.5750455257,0.0344474648130447,kcal/mol,1313.0,63879.55113239549,1.4418864763818064,0.6967376659582615,0.11191277655851076,0.39075880611029107,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.0169652100000002,64000.0,0.13
294,Peptide,57_2,DMCdla5,Jopt,0.25,-29619.3668616453,0.0455146779802947,kcal/mol,1275.0,63720.901976284586,2.0965463306105416,0.6840241608407052,0.18437561426285676,0.5180676919130135,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.0140478800000001,64000.0,0.25
295,Peptide,57_2,DMCdla5,Jopt,0.08,-29605.9821249959,0.0332377717207282,kcal/mol,1208.0,63939.73429048414,1.1814200830880546,0.6907584492290756,0.07342645603636151,0.34511126375575296,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.5171997066666667,64000.0,0.08
296,Peptide,57_2,DMCdla5,Jopt,0.01,-29604.0350996817,0.0334655140887038,kcal/mol,1005.0,63988.30812060302,0.4963915416293878,0.7274368498104355,0.009939403305917182,0.2996791970361336,linuxpc-intel-slurm-parallel.peta4-knl,320.0,2.4383561333333335,64000.0,0.01
297,Peptide,57_2,DMCdla5,Jopt,0.2,-29615.1696741565,0.0421738475756686,kcal/mol,1100.0,63798.31871559633,2.06172358485424,0.6706160304186026,0.15726494685367365,0.5130497924037083,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.00814818,64000.0,0.2
298,Peptide,57_2,DMCdla5,Jopt,0.06,-29604.9251286335,0.0358855144283963,kcal/mol,1230.0,63966.781537402254,1.048747889993356,0.7188139069699899,0.056457166860318625,0.37628222969298714,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.54811356,64000.0,0.06
299,Peptide,57_2,DMCdla5,Jopt,0.3,-29623.6295250469,0.0421357519218765,kcal/mol,1650.0,63684.010428100984,2.190397585363445,0.6765874276513487,0.20767539891944517,0.6694095254387328,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.01136572,64000.0,0.3
300,Peptide,57_2,DMCdla5,Jdimer,0.01,-29604.0214431384,0.0404670628470605,kcal/mol,1005.0,63982.41359798995,0.49332113372077013,0.7379020711434113,0.009939367046144983,0.3305793495450659,linuxpc-intel-slurm-parallel.peta4,160.0,0.6559445610169491,64000.0,0.01
301,Peptide,57_2,DMCdla5,Jdimer,0.003,-29604.1471351163,0.040821047082794,kcal/mol,1099.5,63989.168182043475,0.26770677453738173,0.7468226793377383,0.0029964836129534734,0.3251196000208468,linuxpc-intel-slurm-parallel.peta4-icelake,76.0,0.9522348440000004,64000.0,0.003
302,Peptide,57_2,DMCdla5,Jdimer,0.03,-29603.8025050399,0.0349271825820358,kcal/mol,1215.0,63979.67146342678,0.7642197988913826,0.7277445856538212,0.02923687758225489,0.30785316383396755,linuxpc-intel-slurm-parallel.peta4-knl,256.0,2.998283694999999,64000.0,0.03
303,Peptide,57_2,DMCdla5,Jdimer,0.10,-29606.9219976366,0.0402260063537213,kcal/mol,1050.0,63920.03221153846,1.4095295278102964,0.7205645158045991,0.08947754106218905,0.3490445666653716,linuxpc-intel-slurm-parallel.peta4-knl,192.0,3.9558239,64000.0,0.1
304,Peptide,64_1,DMCdla5,Jopt,0.10,-29607.777714811,0.0408715104215505,kcal/mol,1050.0,63912.849326923075,1.438068534737885,0.6999846153372151,0.08947824253415243,0.37041598027875744,linuxpc-intel-slurm-parallel.peta4,160.0,0.68993586,64000.0,0.1
305,Peptide,64_1,DMCdla5,Jopt,0.03,-29604.1475598454,0.0362912535875321,kcal/mol,1215.0,63979.75529054424,0.7766799234083848,0.7358448974345296,0.029237070747357333,0.3300592789839535,linuxpc-intel-slurm-parallel.peta4,160.0,0.6864352599999999,64000.0,0.03
306,Peptide,64_1,DMCdla5,Jopt,0.01,-29604.0341137173,0.0342465125454163,kcal/mol,1005.0,63992.041849246234,0.49459977975095387,0.7165073161424795,0.009939399450571347,0.2668972561187705,linuxpc-intel-slurm-parallel.peta4,160.0,0.6835298849999999,64000.0,0.01
307,Pyridine,25_1,DMCdla5,Jopt,0.10,-25906.2060947223,0.0384654694427384,kcal/mol,1050.0,63951.19403846154,1.408930982616633,0.5816847747831931,0.0910516448536937,0.4393515337775747,linuxpc-intel-slurm-parallel.peta4-knl,320.0,3.1923609399999995,64000.0,0.1
308,Pyridine,25_1,DMCdla5,Jopt,0.16,-25908.4689243008,0.0333969585512262,kcal/mol,1136.0,63890.81512007958,1.6242706988578537,0.56179454698771,0.13607205476508577,0.4215509243327006,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.4125086285714286,64000.0,0.16
309,Pyridine,25_1,DMCdla5,Jopt,0.05,-25905.0402500905,0.0344437763821499,kcal/mol,1275.0,63972.64604743083,0.9295437331859165,0.5851972652357926,0.04803480255259468,0.3781979300079219,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.4443085519999999,64000.0,0.05
310,Pyridine,25_1,DMCdla5,Jopt,0.02,-25904.9861328161,0.0444780030025565,kcal/mol,1010.0,63985.11856,0.6687907796109829,0.604276936303944,0.01975776250626859,0.44740469398891874,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.6854060679999999,64000.0,0.02
311,Pyridine,25_1,DMCdla5,Jopt,0.03,-25904.9525655156,0.0181504623205936,kcal/mol,4815.0,63982.15063122011,0.37232308867145486,0.5830843966969851,0.02938201000191884,0.3682928686668597,linuxpc-intel-slurm-parallel.peta4-cclake,56.0,2.808866294736843,64000.0,0.03
312,Pyridine,25_1,DMCdla5,Jopt,0.04,-25904.9655232209,0.036424385980729,kcal/mol,1220.0,63968.2334214876,0.8273607500775152,0.5837614512124368,0.03881017515770284,0.3873638546855338,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.67954532,64000.0,0.04
313,Pyridine,25_1,DMCdla5,Jopt,0.003,-25905.5467470285,0.0338939937556285,kcal/mol,1201.5,63987.343259493515,0.23020724461894132,0.585935297974102,0.002997281501355659,0.3598355907739131,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.4135523272727273,64000.0,0.003
314,Pyridine,25_1,DMCdla5,Jopt,0.13,-25907.2764335813,0.0320563040708695,kcal/mol,1313.0,63920.15524294123,1.4144993328727231,0.5537861719959168,0.11442663524023458,0.4223716902068316,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.4146451700000002,64000.0,0.13
315,Pyridine,25_1,DMCdla5,Jopt,0.25,-25912.4554544357,0.0349026675678357,kcal/mol,1275.0,63806.43280632411,1.9474689643887215,0.5431791655654185,0.1915615299249148,0.5576556561587506,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.42427908,64000.0,0.25
316,Pyridine,25_1,DMCdla5,Jopt,0.08,-25905.6527287342,0.0396395860315283,kcal/mol,1208.0,63959.88020033389,1.193132970085803,0.5771527733968155,0.07446436639509754,0.4381362508138878,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.7238750200000001,64000.0,0.08
317,Pyridine,25_1,DMCdla5,Jopt,0.01,-25905.2287985524,0.0414666541764792,kcal/mol,1005.0,63984.98514572864,0.47520508811789836,0.6052225394569888,0.009952345814591411,0.3637204894453607,linuxpc-intel-slurm-parallel.peta4-knl,320.0,3.137799789285714,64000.0,0.01
318,Pyridine,25_1,DMCdla5,Jopt,0.2,-25910.140679736,0.0405786718611577,kcal/mol,1100.0,63866.06605504587,1.9186619034931909,0.5422772130559878,0.16240129578894866,0.4880492627966808,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.4333798400000002,64000.0,0.2
319,Pyridine,25_1,DMCdla5,Jopt,0.06,-25905.1288356434,0.0339510964979006,kcal/mol,1230.0,63958.88516205184,1.0320097070446246,0.5722822401989379,0.057052565481629805,0.3873624965237204,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.6757647699999999,64000.0,0.06
320,Pyridine,25_1,DMCdla5,Jopt,0.3,-25914.7183404437,0.034485957598045,kcal/mol,1650.0,63777.217892425906,2.0356497688900017,0.5615071914570169,0.2169473275494353,0.6085475136024124,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.4135307000000001,64000.0,0.3
321,Pyridine,25_1,DMCdla5,Jdimer,0.01,-25905.2566530108,0.0412709068828632,kcal/mol,1005.0,63981.53690452261,0.45041668864631207,0.5952126814628781,0.009952413666951305,0.37326226462716267,linuxpc-intel-slurm-parallel.peta4,640.0,0.327097117,64000.0,0.01
322,Pyridine,25_1,DMCdla5,Jdimer,0.003,-25905.5666558732,0.0464926418979649,kcal/mol,685.5,63989.54311929865,0.31773507787346755,0.6109193000395163,0.0029972863795905027,0.4022185250950716,,,,,0.003
323,Pyridine,25_1,DMCdla5,Jdimer,0.03,-25904.987873318,0.0217256946603419,kcal/mol,3015.0,63966.875606493224,0.4619419470343055,0.5933578468064423,0.029382787002178407,0.350761552401087,linuxpc-intel-slurm-parallel.peta4,640.0,0.3020501060000002,64000.0,0.03
324,Pyridine,25_1,DMCdla5,Jdimer,0.10,-25906.4310589833,0.0376072783680929,kcal/mol,1050.0,63911.83326923077,1.4249904984735329,0.5789243861675488,0.09105926872869123,0.367782766045575,linuxpc-intel-slurm-parallel.peta4,160.0,0.97714578,64000.0,0.1
325,Pyridine,25_1,DMCdla,Jdimer,0.03,-25904.8254469309,0.029120176721376,kcal/mol,1605.0,63987.55078433586,0.6558978820295925,0.5837400498555118,0.02938281223761604,0.3535946940619761,linuxpc-intel-slurm-parallel.peta4-knl,1280.0,0.9437069905660378,64000.0,0.03
326,Pyridine,25_1,DMCdla,Jdimer,0.10,-25905.9405479886,0.0340423356787434,kcal/mol,1050.0,63988.52326923077,1.3284265152896952,0.5685991020484383,0.09105871181831483,0.3591228112104801,linuxpc-intel-slurm-parallel.peta4-skylake-zen,32.0,3.94607491,64000.0,0.1
327,Pyridine,25_1,DMCdla,Jdimer,0.01,-25905.3079730041,0.0347608957140319,kcal/mol,1005.0,63999.97915577889,0.48383160061581004,0.6045831801410294,0.00995240955387543,0.323798786019236,linuxpc-intel-slurm-parallel.peta4-knl,1280.0,0.9229927820000005,64000.0,0.01
328,Pyridine,25_1,DMC,Jdimer,0.01,-25899.1725897404,0.03600184384491,kcal/mol,1005.0,63990.13658291457,0.46138450955972554,0.6451069963387981,0.009952150487355578,0.3432836855658292,linuxpc-intel-slurm-parallel.peta4-skylake-zen,96.0,2.9728923266666665,64000.0,0.01
329,Pyridine,25_1,DMC,Jdimer,0.10,-25901.8876025326,0.0353205946253144,kcal/mol,1050.0,63929.14365384616,1.3368221791904447,0.6092060549821282,0.09103303014946983,0.3240988336058191,linuxpc-intel-slurm-parallel.peta4-skylake-zen,32.0,8.171001270000001,64000.0,0.1
330,Pyridine,25_1,DMC,Jdimer,0.03,-25899.0624886149,0.0448877870618814,kcal/mol,645.0,63966.3953037891,1.0461479639927032,0.6143367405201398,0.0293800910916963,0.29003677779495673,linuxpc-intel-slurm-parallel.peta4-knl,1280.0,1.5830743238095242,64000.0,0.03
331,Uracil,17_1,DMCdla5,Jopt,0.10,-48314.9631290616,0.0484621489189502,kcal/mol,1050.0,63875.46182692308,1.6129647111975751,1.1758530375116176,0.08782853433714308,0.3090143943494739,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.17887262,64000.0,0.1
332,Uracil,17_1,DMCdla5,Jopt,0.03,-48308.3585245225,0.0448639025474941,kcal/mol,1215.0,63974.56981028731,0.9433569811721594,1.2527195525760002,0.029094111904548397,0.2994540112193838,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.1220829384615385,64000.0,0.03
333,Uracil,17_1,DMCdla5,Jopt,0.003,-48308.5014074058,0.0404743534632142,kcal/mol,1201.5,63993.486282813734,0.29199218684913814,1.293804191691448,0.0029957190481338584,0.28007022977163587,linuxpc-intel-slurm-parallel.peta4,128.0,1.459593822857143,64000.0,0.003
334,Uracil,17_1,DMCdla5,Jopt,0.01,-48308.2842571922,0.0524185649396772,kcal/mol,1005.0,63991.288753768844,0.5718669214174175,1.256599482866832,0.009926914338000479,0.2947101374802155,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.122846211111112,64000.0,0.01
335,Uracil,17_1,DMCdla5,Jdimer,0.01,-48308.1473354016,0.0454530662966747,kcal/mol,1005.0,63982.483266331656,0.5955449844959718,1.2719874656097598,0.00992691755299962,0.29619846513212855,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.115258594444445,64000.0,0.01
336,Uracil,17_1,DMCdla5,Jdimer,0.003,-48308.516435382,0.0529353288766955,kcal/mol,1201.5,63981.3296883419,0.291510792235325,1.2833690771720783,0.0029957195051420063,0.2763707963751842,linuxpc-intel-slurm-parallel.peta4-cclake,168.0,1.209413325,64000.0,0.003
337,Uracil,17_1,DMCdla5,Jdimer,0.03,-48308.3234111923,0.0443642682981633,kcal/mol,1215.0,63965.50744410696,0.9158731182073194,1.241691614339058,0.02909424278589419,0.29108537864442063,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.138294238461538,64000.0,0.03
338,Uracil,17_1,DMCdla5,Jdimer,0.10,-48314.8677186031,0.0526782319315703,kcal/mol,1050.0,63885.05826923077,1.6373205534333175,1.2159183794939719,0.08783238895664841,0.346863707908998,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.18969608,64000.0,0.1
339,Uracil,17_2,DMCdla5,Jopt,0.10,-48315.1217700574,0.0541174934996192,kcal/mol,1050.0,63885.76682692308,1.7082338165176814,1.2427289422761874,0.08782699595707198,0.3580123071716173,linuxpc-intel-slurm-parallel.peta4,160.0,1.16181215,64000.0,0.1
340,Uracil,17_2,DMCdla5,Jopt,0.03,-48308.4880333616,0.0396443930496835,kcal/mol,1215.0,63971.95526066823,0.8835472014638798,1.2163106816303355,0.02909397076191042,0.2862193846868847,linuxpc-intel-slurm-parallel.peta4,160.0,1.1769711625,64000.0,0.03
341,Uracil,17_2,DMCdla5,Jopt,0.003,-48308.5697057124,0.0437242609570702,kcal/mol,1201.5,63991.244567762595,0.3153452796927896,1.2800068917127627,0.0029957182961639814,0.2593810300159336,linuxpc-intel-slurm-parallel.peta4,128.0,1.4227490256410258,64000.0,0.003
342,Uracil,17_2,DMCdla5,Jopt,0.01,-48308.352325982,0.0481755266211346,kcal/mol,1005.0,63996.18359798995,0.5737555559572108,1.256365739205829,0.00992689659066975,0.2500940384151334,linuxpc-intel-slurm-parallel.peta4,160.0,1.1493110219999998,64000.0,0.01
343,Uracil,22_2,DMCdla5,Jopt,0.10,-48314.9558107736,0.0480507465315976,kcal/mol,1050.0,63876.98288461538,1.7463529154621544,1.2290563819338405,0.08782791559845296,0.32085628614142964,linuxpc-intel-slurm-parallel.peta4,160.0,1.18502866,64000.0,0.1
344,Uracil,22_2,DMCdla5,Jopt,0.03,-48308.3112760403,0.0452209489099968,kcal/mol,1215.0,63976.50017427675,0.9005570300098489,1.264447673558069,0.029093996158454514,0.2978137476861339,linuxpc-intel-slurm-parallel.peta4,160.0,1.1901263975,64000.0,0.03
345,Uracil,22_2,DMCdla5,Jopt,0.003,-48308.4616467694,0.0444846705879237,kcal/mol,1201.5,63998.30775796518,0.2892781963142981,1.2847231838880155,0.0029957186007491155,0.24944647993173336,linuxpc-intel-slurm-parallel.peta4-knl,640.0,2.197583958064517,64000.0,0.003
346,Uracil,22_2,DMCdla5,Jopt,0.01,-48308.2016334982,0.052262501377863,kcal/mol,1005.0,63980.51352763819,0.5975894955378768,1.2771437635294738,0.009926899678338236,0.28663002931242276,linuxpc-intel-slurm-parallel.peta4,160.0,1.2155676499999999,64000.0,0.01
347,Uracil,22_2,DMCdla5,Jdimer,0.01,-48308.1182178304,0.0494056972834612,kcal/mol,1005.0,63998.811788944724,0.5886917462138234,1.2747598455576694,0.00992692035610704,0.2931069011005466,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.199554930000001,64000.0,0.01
348,Uracil,22_2,DMCdla5,Jdimer,0.03,-48308.2383507481,0.0394814700304497,kcal/mol,1215.0,63976.970547229,0.877256796414709,1.2491676831501528,0.02909432465400727,0.2889420715185574,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.167870257142856,64000.0,0.03
349,Uracil,22_2,DMCdla5,Jdimer,0.10,-48314.7863588067,0.0464984598385362,kcal/mol,1050.0,63871.87634615385,1.6804021613230637,1.1930663730164024,0.08783309453322921,0.33839187894366485,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.22881313,64000.0,0.1
350,Uracil,23_2,DMCdla5,Jopt,0.10,-48314.754355119,0.0499393279837053,kcal/mol,1050.0,63885.327884615384,1.7277660262214691,1.2242853557806876,0.08783133323634294,0.3685764890736165,linuxpc-intel-slurm-parallel.peta4,160.0,1.20016583,64000.0,0.1
351,Uracil,23_2,DMCdla5,Jopt,0.03,-48308.2397107123,0.0397345465674998,kcal/mol,1215.0,63959.79074341483,0.9234217160384449,1.1978869185017709,0.029094270512830152,0.26931842517709026,linuxpc-intel-slurm-parallel.peta4,160.0,1.1833299074999997,64000.0,0.03
352,Uracil,23_2,DMCdla5,Jopt,0.003,-48308.4189706057,0.0550460265197127,kcal/mol,721.5,64003.11521044332,0.37826598362731423,1.2653994354626752,0.002995719427870904,0.3039718284324034,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.168803199999999,64000.0,0.003
353,Uracil,23_2,DMCdla5,Jopt,0.01,-48308.0453634375,0.047285535398867,kcal/mol,1005.0,63977.45621105528,0.5792068990932495,1.2687319392665153,0.009926917291221126,0.2641214937616356,linuxpc-intel-slurm-parallel.peta4,160.0,1.25155865,64000.0,0.01
354,Uracil,26_1,DMCdla5,Jopt,0.10,-48315.0204485968,0.0559119325601023,kcal/mol,1050.0,63888.688173076924,1.7512156175462006,1.193740588205152,0.08782838106787948,0.3558477295896241,,,,,0.1
355,Uracil,26_1,DMCdla5,Jopt,0.16,-48322.8483201737,0.0506347615793677,kcal/mol,1136.0,63766.329401733696,2.00007528511358,1.1817631849285326,0.12859415385351328,0.4145008792773697,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.7605200857142855,64000.0,0.16
356,Uracil,26_1,DMCdla5,Jopt,0.05,-48309.8180775045,0.0477484586157883,kcal/mol,1275.0,63961.84723320158,1.115241885895372,1.2580372045887247,0.04720197172351016,0.3039528159692258,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.736867276,64000.0,0.05
357,Uracil,26_1,DMCdla5,Jopt,0.02,-48308.5128684442,0.0514710011713343,kcal/mol,1010.0,63972.3741,0.8157242273612457,1.2497517862941727,0.019637774128460333,0.29562077143521076,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.9333208640000001,64000.0,0.02
358,Uracil,26_1,DMCdla5,Jopt,0.03,-48308.6830587129,0.0236099534056902,kcal/mol,3615.0,63975.403550089046,0.5240271660321373,1.2393108075561359,0.02909407144427084,0.2946313574571031,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.147436276923076,64000.0,0.03
359,Uracil,26_1,DMCdla5,Jopt,0.04,-48309.1988496356,0.0445952181377061,kcal/mol,1220.0,63952.57798347108,1.0489450856454055,1.2213999284673198,0.038283333018707205,0.29246913138045616,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.95102672,64000.0,0.04
360,Uracil,26_1,DMCdla5,Jopt,0.003,-48308.969887591,0.04662157088988,kcal/mol,1201.5,63989.45951566851,0.2925612347889677,1.2823502529393422,0.0029957189091520337,0.2954619716169305,linuxpc-intel-slurm-parallel.peta4-icelake,228.0,0.5874717358333331,64000.0,0.003
361,Uracil,26_1,DMCdla5,Jopt,0.13,-48318.9057243029,0.0442932454302136,kcal/mol,1313.0,63838.18038511424,1.6754276572470923,1.185188005701559,0.10922439005340186,0.3649866254587876,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.7412036499999999,64000.0,0.13
362,Uracil,26_1,DMCdla5,Jopt,0.25,-48335.0836734943,0.0610662402592478,kcal/mol,1275.0,63596.704743083006,2.363685928554506,1.1879286380968344,0.17619970338080107,0.5971264169603243,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.73629516,64000.0,0.25
363,Uracil,26_1,DMCdla5,Jopt,0.08,-48312.7019561281,0.045594846718515,kcal/mol,1208.0,63905.842404006675,1.416834093117439,1.2232767620676073,0.07235273036647656,0.32226922276540826,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,0.8872866133333335,64000.0,0.08
364,Uracil,26_1,DMCdla5,Jopt,0.01,-48308.5306363932,0.0290315941860167,kcal/mol,2665.0,63985.62269679849,0.3510419722892338,1.257184534623795,0.00992690242542943,0.28571106286205866,linuxpc-intel-slurm-parallel.peta4-knl,320.0,4.133516382142857,64000.0,0.01
365,Uracil,26_1,DMCdla5,Jopt,0.2,-48328.3144287353,0.0600769826918878,kcal/mol,1100.0,63686.17486238532,2.447197581219585,1.1821874484465615,0.15156262879118648,0.4515948389116825,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.7616787,64000.0,0.2
366,Uracil,26_1,DMCdla5,Jopt,0.06,-48310.6360209855,0.0477349353688005,kcal/mol,1230.0,63934.3952687749,1.2243390965362149,1.2283273246058604,0.05585073601009779,0.32192979246831566,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,0.9494758150000001,64000.0,0.06
367,Uracil,26_1,DMCdla5,Jopt,0.3,-48341.9207234682,0.047503193439415,kcal/mol,1650.0,63528.02707647274,2.689085363155244,1.1351327670253573,0.19689609846331926,0.5720118316090846,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,1.73288516,64000.0,0.3
368,Uracil,26_1,DMCdla5,Jdimer,0.01,-48308.4974756426,0.028869143711437,kcal/mol,3175.0,63981.736925750396,0.3249715992290906,1.2684096599443149,0.009926895138686982,0.2796168477058286,linuxpc-intel-slurm-parallel.peta4,320.0,0.6378256083333333,64000.0,0.01
369,Uracil,26_1,DMCdla5,Jdimer,0.003,-48308.9174740237,0.0357431534353923,kcal/mol,1891.5,64000.1402419774,0.23263757851007205,1.2782120184623469,0.002995718496324411,0.2842935626175484,linuxpc-intel-slurm-parallel.peta4,320.0,0.6136036017094018,64000.0,0.003
370,Uracil,26_1,DMCdla5,Jdimer,0.03,-48308.6521905491,0.0257200727508842,kcal/mol,3015.0,63982.62227702015,0.5724807499724544,1.233538164378044,0.029094025712986155,0.28827364810004996,linuxpc-intel-slurm-parallel.peta4-knl,1280.0,1.1839673759999996,64000.0,0.03
371,Uracil,26_1,DMCdla5,Jdimer,0.10,-48314.8727350279,0.053999607536752,kcal/mol,1050.0,63888.80836538462,1.645277217659738,1.2020690583176654,0.08782888549024996,0.3265854139948683,linuxpc-intel-slurm-parallel.peta4,160.0,1.1926588100000002,64000.0,0.1
372,Uracil,26_1,DMCdla,Jdimer,0.03,-48308.4933322821,0.0411722184499544,kcal/mol,1395.0,64008.21177923147,0.8366886546848746,1.2484448990770058,0.029093965167454217,0.2797250223470419,linuxpc-intel-slurm-parallel.peta4-knl,1280.0,1.1888551891304349,64000.0,0.03
373,Uracil,26_1,DMCdla,Jdimer,0.10,-48314.0411778129,0.0471098655805664,kcal/mol,1050.0,64030.19807692308,1.6975545671474854,1.2588231460621242,0.08782815697034589,0.3307777550544906,linuxpc-intel-slurm-parallel.peta4,160.0,1.1702276100000002,64000.0,0.1
374,Uracil,26_1,DMCdla,Jdimer,0.01,-48308.5109574513,0.049478439572341,kcal/mol,1005.0,64012.290381909545,0.5750004997667122,1.2634191234517418,0.009926889764795476,0.29232765596057436,linuxpc-intel-slurm-parallel.peta4-knl,1280.0,1.177657095,64000.0,0.01
375,Uracil,26_2,DMCdla5,Jopt,0.10,-48314.8450944905,0.0507589112126741,kcal/mol,1050.0,63895.00019230769,1.6247846273425663,1.2285799462551523,0.0878261925518116,0.40985460026962955,linuxpc-intel-slurm-parallel.peta4,160.0,1.18458439,64000.0,0.1
376,Uracil,26_2,DMCdla5,Jopt,0.03,-48308.56889201,0.0461619077186753,kcal/mol,1215.0,63955.14669123139,0.9081361556586184,1.2613691047989546,0.029093807147294492,0.3123406441314058,linuxpc-intel-slurm-parallel.peta4,160.0,1.166190455,64000.0,0.03
377,Uracil,26_2,DMCdla5,Jopt,0.01,-48308.5526458839,0.052563176726637,kcal/mol,1005.0,63988.62223115578,0.5802422017747677,1.237458450325558,0.009926890228617927,0.3047013454689073,linuxpc-intel-slurm-parallel.peta4,160.0,1.232473,64000.0,0.01
378,Uracil,28_2,DMCdla5,Jopt,0.10,-48315.3309077051,0.0547982617455884,kcal/mol,1050.0,63883.76557692308,1.6577334249698978,1.1706230437499123,0.08782198145145734,0.36104873227168666,linuxpc-intel-slurm-parallel.peta4,160.0,1.1825549800000001,64000.0,0.1
